Time,buy_orders,sell_orders
2024-10-14 09:13:59,29,26
2024-10-14 09:14:00,6,35
2024-10-14 09:14:01,2,31
2024-10-14 09:14:02,0,0
2024-10-14 09:14:03,35,56
2024-10-14 09:14:04,24,52
2024-10-14 09:14:05,36,53
2024-10-14 09:14:06,0,15
2024-10-14 09:14:07,14,50
2024-10-14 09:14:08,36,47
2024-10-14 09:14:09,12,10
2024-10-14 09:14:10,39,25
2024-10-14 09:14:11,7,39
2024-10-14 09:14:12,4,54
2024-10-14 09:14:13,59,0
2024-10-14 09:14:14,8,25
2024-10-14 09:14:15,0,27
2024-10-14 09:14:16,35,52
2024-10-14 09:14:17,34,57
2024-10-14 09:14:18,1,8
2024-10-14 09:14:19,39,59
2024-10-14 09:14:20,22,58
2024-10-14 09:14:21,8,43
2024-10-14 09:14:22,33,21
2024-10-14 09:14:23,45,7
2024-10-14 09:14:24,13,57
2024-10-14 09:14:25,3,48
2024-10-14 09:14:26,29,41
2024-10-14 09:14:27,30,26
2024-10-14 09:14:28,37,38
2024-10-14 09:14:29,10,18
2024-10-14 09:14:30,34,24
2024-10-14 09:14:31,7,37
2024-10-14 09:14:32,2,20
2024-10-14 09:14:33,13,23
2024-10-14 09:14:34,59,23
2024-10-14 09:14:35,12,59
2024-10-14 09:14:36,44,59
2024-10-14 09:14:37,31,18
2024-10-14 09:14:38,33,49
2024-10-14 09:14:39,44,46
2024-10-14 09:14:40,60,1
2024-10-14 09:14:41,18,13
2024-10-14 09:14:42,58,52
2024-10-14 09:14:43,37,31
2024-10-14 09:14:44,15,41
2024-10-14 09:14:45,1,31
2024-10-14 09:14:46,39,27
2024-10-14 09:14:47,16,47
2024-10-14 09:14:48,54,38
2024-10-14 09:14:49,33,39
2024-10-14 09:14:50,41,41
2024-10-14 09:14:51,59,46
2024-10-14 09:14:52,15,39
2024-10-14 09:14:53,37,12
2024-10-14 09:14:54,59,11
2024-10-14 09:14:55,1,7
2024-10-14 09:14:56,1,14
2024-10-14 09:14:57,25,25
2024-10-14 09:14:58,12,11
2024-10-14 09:14:59,55,42
2024-10-14 09:15:00,46,50
2024-10-14 09:15:01,30,45
2024-10-14 09:15:02,59,26
2024-10-14 09:15:03,33,17
2024-10-14 09:15:04,38,44
2024-10-14 09:15:05,2,35
2024-10-14 09:15:06,7,48
2024-10-14 09:15:07,22,50
2024-10-14 09:15:08,13,26
2024-10-14 09:15:09,55,8
2024-10-14 09:15:10,54,54
2024-10-14 09:15:11,26,38
2024-10-14 09:15:12,53,0
2024-10-14 09:15:13,28,6
2024-10-14 09:15:14,38,25
2024-10-14 09:15:15,52,6
2024-10-14 09:15:16,38,51
2024-10-14 09:15:17,0,6
2024-10-14 09:15:18,16,7
2024-10-14 09:15:19,40,15
2024-10-14 09:15:20,29,2
2024-10-14 09:15:21,52,44
2024-10-14 09:15:22,12,9
2024-10-14 09:15:23,20,49
2024-10-14 09:15:24,18,6
2024-10-14 09:15:25,52,20
2024-10-14 09:15:26,18,52
2024-10-14 09:15:27,56,36
2024-10-14 09:15:28,24,30
2024-10-14 09:15:29,21,22
2024-10-14 09:15:30,30,56
2024-10-14 09:15:31,16,26
2024-10-14 09:15:32,54,55
2024-10-14 09:15:33,22,21
2024-10-14 09:15:34,31,38
2024-10-14 09:15:35,9,56
2024-10-14 09:15:36,9,26
2024-10-14 09:15:37,35,53
2024-10-14 09:15:38,7,48
2024-10-14 09:15:39,53,3
2024-10-14 09:15:40,51,23
2024-10-14 09:15:41,19,22
2024-10-14 09:15:42,31,47
2024-10-14 09:15:43,49,18
2024-10-14 09:15:44,13,41
2024-10-14 09:15:45,49,2
2024-10-14 09:15:46,27,26
2024-10-14 09:15:47,45,2
2024-10-14 09:15:48,51,27
2024-10-14 09:15:49,52,16
2024-10-14 09:15:50,23,30
2024-10-14 09:15:51,14,9
2024-10-14 09:15:52,21,48
2024-10-14 09:15:53,29,21
2024-10-14 09:15:54,3,29
2024-10-14 09:15:55,12,48
2024-10-14 09:15:56,58,20
2024-10-14 09:15:57,22,35
2024-10-14 09:15:58,7,52
2024-10-14 09:15:59,17,22
2024-10-14 09:16:00,11,37
2024-10-14 09:16:01,54,11
2024-10-14 09:16:02,30,24
2024-10-14 09:16:03,13,53
2024-10-14 09:16:04,33,56
2024-10-14 09:16:05,17,19
2024-10-14 09:16:06,55,48
2024-10-14 09:16:07,33,48
2024-10-14 09:16:08,10,41
2024-10-14 09:16:09,40,6
2024-10-14 09:16:10,11,28
2024-10-14 09:16:11,48,47
2024-10-14 09:16:12,14,28
2024-10-14 09:16:13,56,12
2024-10-14 09:16:14,30,2
2024-10-14 09:16:15,48,1
2024-10-14 09:16:16,57,15
2024-10-14 09:16:17,28,29
2024-10-14 09:16:18,25,37
2024-10-14 09:16:19,17,5
2024-10-14 09:16:20,31,44
2024-10-14 09:16:21,21,6
2024-10-14 09:16:22,37,4
2024-10-14 09:16:23,16,55
2024-10-14 09:16:24,22,6
2024-10-14 09:16:25,23,33
2024-10-14 09:16:26,49,31
2024-10-14 09:16:27,7,48
2024-10-14 09:16:28,40,12
2024-10-14 09:16:29,5,29
2024-10-14 09:16:30,4,24
2024-10-14 09:16:31,43,20
2024-10-14 09:16:32,56,59
2024-10-14 09:16:33,28,58
2024-10-14 09:16:34,27,20
2024-10-14 09:16:35,10,27
2024-10-14 09:16:36,56,47
2024-10-14 09:16:37,0,57
2024-10-14 09:16:38,42,19
2024-10-14 09:16:39,18,33
2024-10-14 09:16:40,8,4
2024-10-14 09:16:41,26,17
2024-10-14 09:16:42,33,59
2024-10-14 09:16:43,43,38
2024-10-14 09:16:44,3,42
2024-10-14 09:16:45,35,56
2024-10-14 09:16:46,17,56
2024-10-14 09:16:47,14,10
2024-10-14 09:16:48,50,53
2024-10-14 09:16:49,12,16
2024-10-14 09:16:50,18,47
2024-10-14 09:16:51,48,44
2024-10-14 09:16:52,5,21
2024-10-14 09:16:53,47,36
2024-10-14 09:16:54,55,19
2024-10-14 09:16:55,11,47
2024-10-14 09:16:56,50,59
2024-10-14 09:16:57,36,53
2024-10-14 09:16:58,16,53
2024-10-14 09:16:59,57,47
2024-10-14 09:17:00,22,47
2024-10-14 09:17:01,25,45
2024-10-14 09:17:02,28,5
2024-10-14 09:17:03,32,33
2024-10-14 09:17:04,59,13
2024-10-14 09:17:05,26,47
2024-10-14 09:17:06,24,22
2024-10-14 09:17:07,55,19
2024-10-14 09:17:08,54,12
2024-10-14 09:17:09,9,46
2024-10-14 09:17:10,46,43
2024-10-14 09:17:11,22,40
2024-10-14 09:17:12,20,31
2024-10-14 09:17:13,20,25
2024-10-14 09:17:14,42,49
2024-10-14 09:17:15,12,52
2024-10-14 09:17:16,36,13
2024-10-14 09:17:17,32,51
2024-10-14 09:17:18,23,56
2024-10-14 09:17:19,43,35
2024-10-14 09:17:20,10,7
2024-10-14 09:17:21,16,39
2024-10-14 09:17:22,3,21
2024-10-14 09:17:23,46,21
2024-10-14 09:17:24,24,15
2024-10-14 09:17:25,29,26
2024-10-14 09:17:26,8,55
2024-10-14 09:17:27,20,59
2024-10-14 09:17:28,19,60
2024-10-14 09:17:29,18,59
2024-10-14 09:17:30,18,9
2024-10-14 09:17:31,11,24
2024-10-14 09:17:32,36,30
2024-10-14 09:17:33,41,20
2024-10-14 09:17:34,16,26
2024-10-14 09:17:35,36,16
2024-10-14 09:17:36,53,32
2024-10-14 09:17:37,47,30
2024-10-14 09:17:38,38,49
2024-10-14 09:17:39,27,41
2024-10-14 09:17:40,40,25
2024-10-14 09:17:41,34,20
2024-10-14 09:17:42,46,35
2024-10-14 09:17:43,47,0
2024-10-14 09:17:44,17,3
2024-10-14 09:17:45,13,3
2024-10-14 09:17:46,34,25
2024-10-14 09:17:47,43,3
2024-10-14 09:17:48,40,48
2024-10-14 09:17:49,59,8
2024-10-14 09:17:50,6,29
2024-10-14 09:17:51,40,50
2024-10-14 09:17:52,12,44
2024-10-14 09:17:53,17,3
2024-10-14 09:17:54,36,4
2024-10-14 09:17:55,12,60
2024-10-14 09:17:56,35,44
2024-10-14 09:17:57,30,22
2024-10-14 09:17:58,1,15
2024-10-14 09:17:59,15,21
2024-10-14 09:18:00,8,36
2024-10-14 09:18:01,8,7
2024-10-14 09:18:02,37,47
2024-10-14 09:18:03,10,32
2024-10-14 09:18:04,53,54
2024-10-14 09:18:05,55,59
2024-10-14 09:18:06,21,37
2024-10-14 09:18:07,32,42
2024-10-14 09:18:08,35,15
2024-10-14 09:18:09,44,4
2024-10-14 09:18:10,22,15
2024-10-14 09:18:11,44,6
2024-10-14 09:18:12,44,50
2024-10-14 09:18:13,33,0
2024-10-14 09:18:14,8,8
2024-10-14 09:18:15,23,17
2024-10-14 09:18:16,7,44
2024-10-14 09:18:17,6,57
2024-10-14 09:18:18,35,46
2024-10-14 09:18:19,17,2
2024-10-14 09:18:20,2,23
2024-10-14 09:18:21,27,27
2024-10-14 09:18:22,5,9
2024-10-14 09:18:23,43,8
2024-10-14 09:18:24,43,12
2024-10-14 09:18:25,20,47
2024-10-14 09:18:26,27,34
2024-10-14 09:18:27,39,53
2024-10-14 09:18:28,53,22
2024-10-14 09:18:29,53,46
2024-10-14 09:18:30,0,16
2024-10-14 09:18:31,35,45
2024-10-14 09:18:32,20,6
2024-10-14 09:18:33,59,51
2024-10-14 09:18:34,42,15
2024-10-14 09:18:35,34,52
2024-10-14 09:18:36,12,39
2024-10-14 09:18:37,56,35
2024-10-14 09:18:38,48,19
2024-10-14 09:18:39,53,23
2024-10-14 09:18:40,53,46
2024-10-14 09:18:41,9,4
2024-10-14 09:18:42,52,44
2024-10-14 09:18:43,43,5
2024-10-14 09:18:44,46,27
2024-10-14 09:18:45,52,58
2024-10-14 09:18:46,9,4
2024-10-14 09:18:47,45,48
2024-10-14 09:18:48,12,38
2024-10-14 09:18:49,36,37
2024-10-14 09:18:50,37,1
2024-10-14 09:18:51,23,42
2024-10-14 09:18:52,1,38
2024-10-14 09:18:53,21,53
2024-10-14 09:18:54,16,20
2024-10-14 09:18:55,35,39
2024-10-14 09:18:56,13,36
2024-10-14 09:18:57,9,58
2024-10-14 09:18:58,34,17
2024-10-14 09:18:59,24,53
2024-10-14 09:19:00,2,47
2024-10-14 09:19:01,46,45
2024-10-14 09:19:02,37,11
2024-10-14 09:19:03,16,16
2024-10-14 09:19:04,11,36
2024-10-14 09:19:05,53,45
2024-10-14 09:19:06,51,37
2024-10-14 09:19:07,23,14
2024-10-14 09:19:08,28,6
2024-10-14 09:19:09,42,13
2024-10-14 09:19:10,24,49
2024-10-14 09:19:11,35,0
2024-10-14 09:19:12,57,37
2024-10-14 09:19:13,59,2
2024-10-14 09:19:14,25,36
2024-10-14 09:19:15,37,43
2024-10-14 09:19:16,0,30
2024-10-14 09:19:17,19,42
2024-10-14 09:19:18,54,12
2024-10-14 09:19:19,27,47
2024-10-14 09:19:20,15,17
2024-10-14 09:19:21,46,16
2024-10-14 09:19:22,16,16
2024-10-14 09:19:23,39,60
2024-10-14 09:19:24,27,10
2024-10-14 09:19:25,57,19
2024-10-14 09:19:26,11,9
2024-10-14 09:19:27,26,28
2024-10-14 09:19:28,53,47
2024-10-14 09:19:29,52,33
2024-10-14 09:19:30,41,16
2024-10-14 09:19:31,58,53
2024-10-14 09:19:32,46,51
2024-10-14 09:19:33,29,41
2024-10-14 09:19:34,40,12
2024-10-14 09:19:35,33,43
2024-10-14 09:19:36,36,46
2024-10-14 09:19:37,5,38
2024-10-14 09:19:38,6,26
2024-10-14 09:19:39,31,53
2024-10-14 09:19:40,31,52
2024-10-14 09:19:41,52,25
2024-10-14 09:19:42,24,27
2024-10-14 09:19:43,32,12
2024-10-14 09:19:44,54,11
2024-10-14 09:19:45,57,43
2024-10-14 09:19:46,6,27
2024-10-14 09:19:47,51,1
2024-10-14 09:19:48,56,36
2024-10-14 09:19:49,11,56
2024-10-14 09:19:50,15,56
2024-10-14 09:19:51,15,33
2024-10-14 09:19:52,42,22
2024-10-14 09:19:53,52,57
2024-10-14 09:19:54,35,51
2024-10-14 09:19:55,12,44
2024-10-14 09:19:56,6,28
2024-10-14 09:19:57,35,34
2024-10-14 09:19:58,46,10
2024-10-14 09:19:59,50,47
2024-10-14 09:20:00,8,32
2024-10-14 09:20:01,31,50
2024-10-14 09:20:02,10,10
2024-10-14 09:20:03,7,8
2024-10-14 09:20:04,32,13
2024-10-14 09:20:05,22,8
2024-10-14 09:20:06,24,38
2024-10-14 09:20:07,55,47
2024-10-14 09:20:08,7,2
2024-10-14 09:20:09,44,28
2024-10-14 09:20:10,21,18
2024-10-14 09:20:11,58,35
2024-10-14 09:20:12,3,31
2024-10-14 09:20:13,39,6
2024-10-14 09:20:14,2,54
2024-10-14 09:20:15,28,27
2024-10-14 09:20:16,40,43
2024-10-14 09:20:17,28,17
2024-10-14 09:20:18,33,59
2024-10-14 09:20:19,33,4
2024-10-14 09:20:20,27,22
2024-10-14 09:20:21,12,54
2024-10-14 09:20:22,14,21
2024-10-14 09:20:23,59,25
2024-10-14 09:20:24,22,41
2024-10-14 09:20:25,43,11
2024-10-14 09:20:26,25,39
2024-10-14 09:20:27,3,18
2024-10-14 09:20:28,25,46
2024-10-14 09:20:29,39,0
2024-10-14 09:20:30,8,2
2024-10-14 09:20:31,54,26
2024-10-14 09:20:32,4,17
2024-10-14 09:20:33,55,49
2024-10-14 09:20:34,31,29
2024-10-14 09:20:35,19,1
2024-10-14 09:20:36,49,4
2024-10-14 09:20:37,10,28
2024-10-14 09:20:38,14,32
2024-10-14 09:20:39,31,41
2024-10-14 09:20:40,27,19
2024-10-14 09:20:41,21,29
2024-10-14 09:20:42,40,41
2024-10-14 09:20:43,16,4
2024-10-14 09:20:44,58,49
2024-10-14 09:20:45,25,20
2024-10-14 09:20:46,43,57
2024-10-14 09:20:47,6,14
2024-10-14 09:20:48,41,19
2024-10-14 09:20:49,56,7
2024-10-14 09:20:50,25,48
2024-10-14 09:20:51,24,30
2024-10-14 09:20:52,9,11
2024-10-14 09:20:53,58,20
2024-10-14 09:20:54,44,29
2024-10-14 09:20:55,18,26
2024-10-14 09:20:56,10,43
2024-10-14 09:20:57,12,25
2024-10-14 09:20:58,52,32
2024-10-14 09:20:59,7,25
2024-10-14 09:21:00,39,25
2024-10-14 09:21:01,3,35
2024-10-14 09:21:02,46,39
2024-10-14 09:21:03,30,0
2024-10-14 09:21:04,27,58
2024-10-14 09:21:05,10,14
2024-10-14 09:21:06,42,49
2024-10-14 09:21:07,0,0
2024-10-14 09:21:08,48,10
2024-10-14 09:21:09,46,54
2024-10-14 09:21:10,51,1
2024-10-14 09:21:11,37,0
2024-10-14 09:21:12,23,30
2024-10-14 09:21:13,53,43
2024-10-14 09:21:14,59,15
2024-10-14 09:21:15,56,53
2024-10-14 09:21:16,46,21
2024-10-14 09:21:17,30,41
2024-10-14 09:21:18,40,17
2024-10-14 09:21:19,45,46
2024-10-14 09:21:20,49,16
2024-10-14 09:21:21,25,29
2024-10-14 09:21:22,48,9
2024-10-14 09:21:23,49,34
2024-10-14 09:21:24,4,57
2024-10-14 09:21:25,19,20
2024-10-14 09:21:26,51,15
2024-10-14 09:21:27,40,5
2024-10-14 09:21:28,10,2
2024-10-14 09:21:29,55,40
2024-10-14 09:21:30,53,42
2024-10-14 09:21:31,32,20
2024-10-14 09:21:32,49,12
2024-10-14 09:21:33,37,17
2024-10-14 09:21:34,26,57
2024-10-14 09:21:35,33,53
2024-10-14 09:21:36,14,59
2024-10-14 09:21:37,31,23
2024-10-14 09:21:38,60,26
2024-10-14 09:21:39,57,53
2024-10-14 09:21:40,20,3
2024-10-14 09:21:41,45,21
2024-10-14 09:21:42,4,23
2024-10-14 09:21:43,5,39
2024-10-14 09:21:44,37,44
2024-10-14 09:21:45,21,9
2024-10-14 09:21:46,17,1
2024-10-14 09:21:47,13,39
2024-10-14 09:21:48,9,5
2024-10-14 09:21:49,45,47
2024-10-14 09:21:50,12,17
2024-10-14 09:21:51,30,16
2024-10-14 09:21:52,29,37
2024-10-14 09:21:53,2,44
2024-10-14 09:21:54,29,22
2024-10-14 09:21:55,5,45
2024-10-14 09:21:56,28,29
2024-10-14 09:21:57,7,57
2024-10-14 09:21:58,43,20
2024-10-14 09:21:59,44,9
2024-10-14 09:22:00,42,55
2024-10-14 09:22:01,43,42
2024-10-14 09:22:02,32,12
2024-10-14 09:22:03,16,11
2024-10-14 09:22:04,47,8
2024-10-14 09:22:05,10,3
2024-10-14 09:22:06,12,38
2024-10-14 09:22:07,49,23
2024-10-14 09:22:08,10,60
2024-10-14 09:22:09,30,53
2024-10-14 09:22:10,27,33
2024-10-14 09:22:11,43,38
2024-10-14 09:22:12,5,60
2024-10-14 09:22:13,40,40
2024-10-14 09:22:14,15,4
2024-10-14 09:22:15,3,14
2024-10-14 09:22:16,34,49
2024-10-14 09:22:17,59,3
2024-10-14 09:22:18,47,50
2024-10-14 09:22:19,55,51
2024-10-14 09:22:20,58,57
2024-10-14 09:22:21,25,38
2024-10-14 09:22:22,56,57
2024-10-14 09:22:23,11,7
2024-10-14 09:22:24,10,48
2024-10-14 09:22:25,36,44
2024-10-14 09:22:26,24,23
2024-10-14 09:22:27,17,52
2024-10-14 09:22:28,18,27
2024-10-14 09:22:29,22,54
2024-10-14 09:22:30,54,42
2024-10-14 09:22:31,37,26
2024-10-14 09:22:32,53,0
2024-10-14 09:22:33,17,33
2024-10-14 09:22:34,25,16
2024-10-14 09:22:35,5,36
2024-10-14 09:22:36,3,37
2024-10-14 09:22:37,43,25
2024-10-14 09:22:38,50,56
2024-10-14 09:22:39,28,23
2024-10-14 09:22:40,58,38
2024-10-14 09:22:41,60,59
2024-10-14 09:22:42,33,20
2024-10-14 09:22:43,16,29
2024-10-14 09:22:44,42,46
2024-10-14 09:22:45,42,50
2024-10-14 09:22:46,52,47
2024-10-14 09:22:47,15,56
2024-10-14 09:22:48,1,12
2024-10-14 09:22:49,33,36
2024-10-14 09:22:50,54,2
2024-10-14 09:22:51,7,31
2024-10-14 09:22:52,12,34
2024-10-14 09:22:53,41,18
2024-10-14 09:22:54,7,13
2024-10-14 09:22:55,29,47
2024-10-14 09:22:56,31,21
2024-10-14 09:22:57,35,16
2024-10-14 09:22:58,46,58
2024-10-14 09:22:59,29,3
2024-10-14 09:23:00,0,44
2024-10-14 09:23:01,42,39
2024-10-14 09:23:02,38,18
2024-10-14 09:23:03,16,36
2024-10-14 09:23:04,58,1
2024-10-14 09:23:05,19,14
2024-10-14 09:23:06,23,1
2024-10-14 09:23:07,49,10
2024-10-14 09:23:08,21,44
2024-10-14 09:23:09,28,22
2024-10-14 09:23:10,21,9
2024-10-14 09:23:11,43,2
2024-10-14 09:23:12,8,4
2024-10-14 09:23:13,36,2
2024-10-14 09:23:14,9,37
2024-10-14 09:23:15,35,12
2024-10-14 09:23:16,36,41
2024-10-14 09:23:17,27,18
2024-10-14 09:23:18,27,39
2024-10-14 09:23:19,41,49
2024-10-14 09:23:20,42,34
2024-10-14 09:23:21,20,23
2024-10-14 09:23:22,23,23
2024-10-14 09:23:23,41,16
2024-10-14 09:23:24,59,39
2024-10-14 09:23:25,39,9
2024-10-14 09:23:26,1,1
2024-10-14 09:23:27,54,43
2024-10-14 09:23:28,7,22
2024-10-14 09:23:29,47,5
2024-10-14 09:23:30,26,1
2024-10-14 09:23:31,21,20
2024-10-14 09:23:32,36,54
2024-10-14 09:23:33,26,55
2024-10-14 09:23:34,56,34
2024-10-14 09:23:35,28,48
2024-10-14 09:23:36,2,28
2024-10-14 09:23:37,43,6
2024-10-14 09:23:38,12,28
2024-10-14 09:23:39,44,52
2024-10-14 09:23:40,9,36
2024-10-14 09:23:41,35,22
2024-10-14 09:23:42,8,32
2024-10-14 09:23:43,53,7
2024-10-14 09:23:44,55,11
2024-10-14 09:23:45,54,45
2024-10-14 09:23:46,26,47
2024-10-14 09:23:47,33,9
2024-10-14 09:23:48,50,14
2024-10-14 09:23:49,0,52
2024-10-14 09:23:50,31,23
2024-10-14 09:23:51,24,25
2024-10-14 09:23:52,28,46
2024-10-14 09:23:53,6,41
2024-10-14 09:23:54,48,52
2024-10-14 09:23:55,2,59
2024-10-14 09:23:56,19,38
2024-10-14 09:23:57,19,57
2024-10-14 09:23:58,52,2
2024-10-14 09:23:59,29,1
2024-10-14 09:24:00,34,5
2024-10-14 09:24:01,34,20
2024-10-14 09:24:02,48,8
2024-10-14 09:24:03,38,9
2024-10-14 09:24:04,26,35
2024-10-14 09:24:05,25,58
2024-10-14 09:24:06,13,2
2024-10-14 09:24:07,16,40
2024-10-14 09:24:08,17,23
2024-10-14 09:24:09,44,21
2024-10-14 09:24:10,51,48
2024-10-14 09:24:11,28,13
2024-10-14 09:24:12,19,41
2024-10-14 09:24:13,52,44
2024-10-14 09:24:14,26,43
2024-10-14 09:24:15,17,26
2024-10-14 09:24:16,3,32
2024-10-14 09:24:17,0,59
2024-10-14 09:24:18,49,21
2024-10-14 09:24:19,0,28
2024-10-14 09:24:20,57,18
2024-10-14 09:24:21,25,18
2024-10-14 09:24:22,44,5
2024-10-14 09:24:23,19,44
2024-10-14 09:24:24,51,18
2024-10-14 09:24:25,22,12
2024-10-14 09:24:26,9,58
2024-10-14 09:24:27,58,25
2024-10-14 09:24:28,10,21
2024-10-14 09:24:29,40,20
2024-10-14 09:24:30,40,35
2024-10-14 09:24:31,4,55
2024-10-14 09:24:32,57,1
2024-10-14 09:24:33,0,46
2024-10-14 09:24:34,16,43
2024-10-14 09:24:35,21,29
2024-10-14 09:24:36,33,26
2024-10-14 09:24:37,55,6
2024-10-14 09:24:38,44,19
2024-10-14 09:24:39,40,49
2024-10-14 09:24:40,28,30
2024-10-14 09:24:41,3,22
2024-10-14 09:24:42,4,12
2024-10-14 09:24:43,10,16
2024-10-14 09:24:44,55,3
2024-10-14 09:24:45,50,56
2024-10-14 09:24:46,20,13
2024-10-14 09:24:47,34,19
2024-10-14 09:24:48,11,59
2024-10-14 09:24:49,25,12
2024-10-14 09:24:50,50,2
2024-10-14 09:24:51,18,25
2024-10-14 09:24:52,44,25
2024-10-14 09:24:53,59,17
2024-10-14 09:24:54,6,31
2024-10-14 09:24:55,46,13
2024-10-14 09:24:56,54,46
2024-10-14 09:24:57,6,2
2024-10-14 09:24:58,25,0
2024-10-14 09:24:59,39,25
2024-10-14 09:25:00,4,23
2024-10-14 09:25:01,20,48
2024-10-14 09:25:02,13,34
2024-10-14 09:25:03,3,13
2024-10-14 09:25:04,22,2
2024-10-14 09:25:05,41,12
2024-10-14 09:25:06,19,46
2024-10-14 09:25:07,14,49
2024-10-14 09:25:08,49,13
2024-10-14 09:25:09,51,20
2024-10-14 09:25:10,44,25
2024-10-14 09:25:11,28,2
2024-10-14 09:25:12,7,50
2024-10-14 09:25:13,40,39
2024-10-14 09:25:14,47,3
2024-10-14 09:25:15,18,35
2024-10-14 09:25:16,47,50
2024-10-14 09:25:17,38,42
2024-10-14 09:25:18,45,0
2024-10-14 09:25:19,27,39
2024-10-14 09:25:20,45,46
2024-10-14 09:25:21,56,32
2024-10-14 09:25:22,26,6
2024-10-14 09:25:23,3,52
2024-10-14 09:25:24,57,51
2024-10-14 09:25:25,14,51
2024-10-14 09:25:26,34,55
2024-10-14 09:25:27,36,10
2024-10-14 09:25:28,0,26
2024-10-14 09:25:29,2,60
2024-10-14 09:25:30,46,13
2024-10-14 09:25:31,23,21
2024-10-14 09:25:32,26,15
2024-10-14 09:25:33,39,45
2024-10-14 09:25:34,60,11
2024-10-14 09:25:35,35,48
2024-10-14 09:25:36,33,45
2024-10-14 09:25:37,28,9
2024-10-14 09:25:38,23,23
2024-10-14 09:25:39,23,60
2024-10-14 09:25:40,41,45
2024-10-14 09:25:41,3,17
2024-10-14 09:25:42,2,21
2024-10-14 09:25:43,33,8
2024-10-14 09:25:44,56,16
2024-10-14 09:25:45,48,37
2024-10-14 09:25:46,22,39
2024-10-14 09:25:47,52,57
2024-10-14 09:25:48,55,12
2024-10-14 09:25:49,51,49
2024-10-14 09:25:50,22,36
2024-10-14 09:25:51,44,5
2024-10-14 09:25:52,4,20
2024-10-14 09:25:53,30,50
2024-10-14 09:25:54,52,35
2024-10-14 09:25:55,40,6
2024-10-14 09:25:56,56,35
2024-10-14 09:25:57,60,24
2024-10-14 09:25:58,56,10
2024-10-14 09:25:59,59,43
2024-10-14 09:26:00,53,13
2024-10-14 09:26:01,5,44
2024-10-14 09:26:02,36,28
2024-10-14 09:26:03,56,9
2024-10-14 09:26:04,9,49
2024-10-14 09:26:05,39,47
2024-10-14 09:26:06,6,4
2024-10-14 09:26:07,38,7
2024-10-14 09:26:08,37,45
2024-10-14 09:26:09,20,4
2024-10-14 09:26:10,60,57
2024-10-14 09:26:11,19,59
2024-10-14 09:26:12,2,23
2024-10-14 09:26:13,50,39
2024-10-14 09:26:14,21,56
2024-10-14 09:26:15,46,25
2024-10-14 09:26:16,3,5
2024-10-14 09:26:17,27,15
2024-10-14 09:26:18,11,59
2024-10-14 09:26:19,37,35
2024-10-14 09:26:20,50,11
2024-10-14 09:26:21,35,10
2024-10-14 09:26:22,46,2
2024-10-14 09:26:23,40,43
2024-10-14 09:26:24,4,36
2024-10-14 09:26:25,12,5
2024-10-14 09:26:26,22,18
2024-10-14 09:26:27,57,17
2024-10-14 09:26:28,49,15
2024-10-14 09:26:29,29,22
2024-10-14 09:26:30,36,42
2024-10-14 09:26:31,24,36
2024-10-14 09:26:32,47,8
2024-10-14 09:26:33,26,2
2024-10-14 09:26:34,50,7
2024-10-14 09:26:35,13,37
2024-10-14 09:26:36,56,3
2024-10-14 09:26:37,47,11
2024-10-14 09:26:38,58,43
2024-10-14 09:26:39,46,30
2024-10-14 09:26:40,53,24
2024-10-14 09:26:41,35,52
2024-10-14 09:26:42,38,15
2024-10-14 09:26:43,15,41
2024-10-14 09:26:44,55,53
2024-10-14 09:26:45,21,13
2024-10-14 09:26:46,20,12
2024-10-14 09:26:47,53,40
2024-10-14 09:26:48,20,6
2024-10-14 09:26:49,7,11
2024-10-14 09:26:50,48,36
2024-10-14 09:26:51,15,49
2024-10-14 09:26:52,58,3
2024-10-14 09:26:53,54,1
2024-10-14 09:26:54,30,34
2024-10-14 09:26:55,41,57
2024-10-14 09:26:56,9,43
2024-10-14 09:26:57,31,2
2024-10-14 09:26:58,58,3
2024-10-14 09:26:59,33,37
2024-10-14 09:27:00,8,11
2024-10-14 09:27:01,16,18
2024-10-14 09:27:02,10,9
2024-10-14 09:27:03,31,0
2024-10-14 09:27:04,9,16
2024-10-14 09:27:05,21,15
2024-10-14 09:27:06,56,8
2024-10-14 09:27:07,16,56
2024-10-14 09:27:08,3,52
2024-10-14 09:27:09,47,8
2024-10-14 09:27:10,51,58
2024-10-14 09:27:11,46,54
2024-10-14 09:27:12,24,8
2024-10-14 09:27:13,58,11
2024-10-14 09:27:14,20,54
2024-10-14 09:27:15,36,40
2024-10-14 09:27:16,37,14
2024-10-14 09:27:17,48,1
2024-10-14 09:27:18,0,10
2024-10-14 09:27:19,24,10
2024-10-14 09:27:20,50,7
2024-10-14 09:27:21,35,54
2024-10-14 09:27:22,16,31
2024-10-14 09:27:23,40,5
2024-10-14 09:27:24,23,52
2024-10-14 09:27:25,1,19
2024-10-14 09:27:26,39,38
2024-10-14 09:27:27,14,34
2024-10-14 09:27:28,31,7
2024-10-14 09:27:29,38,49
2024-10-14 09:27:30,58,48
2024-10-14 09:27:31,5,42
2024-10-14 09:27:32,0,33
2024-10-14 09:27:33,46,56
2024-10-14 09:27:34,22,52
2024-10-14 09:27:35,57,58
2024-10-14 09:27:36,38,55
2024-10-14 09:27:37,60,18
2024-10-14 09:27:38,56,6
2024-10-14 09:27:39,16,30
2024-10-14 09:27:40,33,17
